class,method,returnType,parameters
net.jforum.view.admin.SpamBlockAction,delete,void,
net.jforum.view.admin.SpamBlockAction,getSpamDao,net.jforum.dao.SpamDAO,
net.jforum.view.admin.UserAction,list,void,
net.jforum.view.admin.UserAction,pendingActivations,void,
net.jforum.view.admin.UserAction,activateAccount,void,
net.jforum.view.admin.UserAction,preparePagination,int,int
net.jforum.view.admin.UserAction,commonData,void,
net.jforum.view.admin.UserAction,groupSearch,void,
net.jforum.view.admin.UserAction,search,void,
net.jforum.view.admin.UserAction,getTrimmedNonNullParameter,java.lang.String,java.lang.String
net.jforum.view.admin.UserAction,ipSearch,void,
net.jforum.view.admin.UserAction,emailSearch,void,
net.jforum.view.admin.UserAction,edit,void,
net.jforum.view.admin.UserAction,editSave,void,
net.jforum.view.admin.UserAction,delete,void,
net.jforum.view.admin.UserAction,groups,void,
net.jforum.view.admin.UserAction,groupsSave,void,
net.jforum.view.forum.AjaxAction,processTemplate,java.lang.String,
net.jforum.view.forum.AjaxAction,createTemplate,void,java.lang.String
net.jforum.view.forum.AjaxAction,sendTestMail,void,
net.jforum.view.forum.AjaxAction,isPostIndexed,void,
net.jforum.view.forum.AjaxAction,loadPostContents,void,
net.jforum.view.forum.AjaxAction,savePost,void,
net.jforum.view.forum.AjaxAction,previewPost,void,
net.jforum.view.forum.AjaxAction,list,void,
net.jforum.view.forum.AjaxAction.TestSpammer,processTemplate,java.lang.String,
net.jforum.view.forum.AjaxAction.TestSpammer,createTemplate,void,java.lang.String
net.jforum.view.forum.BannerAction,list,void,
net.jforum.view.forum.BannerAction,redirect,void,
net.jforum.view.forum.BookmarkAction,insert,void,
net.jforum.view.forum.BookmarkAction,addForum,void,
net.jforum.view.forum.BookmarkAction,addTopic,void,
net.jforum.view.forum.BookmarkAction,addUser,void,
net.jforum.view.forum.BookmarkAction,insertSave,void,
net.jforum.view.forum.BookmarkAction,updateSave,void,
net.jforum.view.forum.BookmarkAction,edit,void,
net.jforum.view.forum.BookmarkAction,delete,void,
net.jforum.view.forum.BookmarkAction,sanityCheck,boolean,net.jforum.entities.Bookmark
net.jforum.view.forum.BookmarkAction,error,void,java.lang.String
net.jforum.view.forum.BookmarkAction,anonymousIsDenied,void,
net.jforum.view.forum.BookmarkAction,list,void,
net.jforum.view.forum.BookmarkAction,process,Template,net.jforum.context.RequestContext;net.jforum.context.ResponseContext;SimpleHash
net.jforum.view.forum.CaptchaAction,generate,void,
net.jforum.view.forum.CaptchaAction,list,void,
net.jforum.view.forum.common.AttachmentCommon,preProcess,void,
net.jforum.view.forum.common.AttachmentCommon,stripPath,java.lang.String,java.lang.String
net.jforum.view.forum.common.AttachmentCommon,insertAttachments,void,net.jforum.entities.Post
net.jforum.view.forum.common.AttachmentCommon,shouldCreateThumb,boolean,net.jforum.entities.Attachment
net.jforum.view.forum.common.AttachmentCommon,createSaveThumb,void,java.lang.String
net.jforum.view.forum.common.AttachmentCommon,getQuotaLimit,net.jforum.entities.QuotaLimit,int
net.jforum.view.forum.common.AttachmentCommon,editAttachments,void,int;int
net.jforum.view.forum.common.AttachmentCommon,makeStoreFilename,java.lang.String,net.jforum.entities.AttachmentInfo
net.jforum.view.forum.common.AttachmentCommon,getAttachments,java.util.List<net.jforum.entities.Attachment>,int;int
net.jforum.view.forum.common.AttachmentCommon,isPhysicalDownloadMode,boolean,int
net.jforum.view.forum.common.AttachmentCommon,deleteAttachments,void,int;int
net.jforum.view.forum.common.BannerCommon,activeBannerExists,boolean,int
net.jforum.view.forum.common.BannerCommon,getBanner,net.jforum.entities.Banner,
net.jforum.view.forum.common.ForumCommon,checkUnreadPosts,void,net.jforum.entities.Forum;java.util.Map<java.lang.Integer, java.lang.Long>;long
net.jforum.view.forum.common.ForumCommon,getAllCategoriesAndForums,java.util.List<net.jforum.entities.Category>,net.jforum.entities.UserSession;int;java.util.Map<java.lang.Integer, java.lang.Long>;boolean
net.jforum.view.forum.common.ForumCommon,getAllCategoriesAndForums,java.util.List<net.jforum.entities.Category>,boolean
net.jforum.view.forum.common.ForumCommon,getAllCategoriesAndForums,java.util.List<net.jforum.entities.Category>,
net.jforum.view.forum.common.ForumCommon,notifyUsers,void,net.jforum.entities.Forum;net.jforum.entities.Topic;net.jforum.entities.Post
net.jforum.view.forum.common.PollCommon,fillPollFromRequest,net.jforum.entities.Poll,
net.jforum.view.forum.common.PostCommon,preparePostForDisplay,net.jforum.entities.Post,net.jforum.entities.Post
net.jforum.view.forum.common.PostCommon,processText,void,net.jforum.entities.Post
net.jforum.view.forum.common.PostCommon,parseCode,java.lang.String,java.lang.String
net.jforum.view.forum.common.PostCommon,prepareTextForDisplayExceptCodeTag,java.lang.String,java.lang.String;boolean;boolean
net.jforum.view.forum.common.PostCommon,parseDefaultRequiredBBCode,java.lang.String,java.lang.String
net.jforum.view.forum.common.PostCommon,processSmilies,java.lang.String,java.lang.StringBuilder
net.jforum.view.forum.common.PostCommon,fillPostFromRequest,net.jforum.entities.Post,
net.jforum.view.forum.common.PostCommon,fillPostFromRequest,net.jforum.entities.Post,net.jforum.entities.Post;boolean
net.jforum.view.forum.common.PostCommon,canEditPost,boolean,net.jforum.entities.Post
net.jforum.view.forum.common.PostCommon,topicPosts,java.util.List<net.jforum.entities.Post>,net.jforum.dao.PostDAO;boolean;int;int;int;int
net.jforum.view.forum.common.TopicsCommon,topicsByForum,java.util.List<net.jforum.entities.Topic>,int;int
net.jforum.view.forum.common.TopicsCommon,prepareTopics,java.util.List<net.jforum.entities.Topic>,java.util.List<net.jforum.entities.Topic>
net.jforum.view.forum.common.TopicsCommon,topicListingBase,void,
net.jforum.view.forum.common.TopicsCommon,isTopicAccessible,boolean,int
net.jforum.view.forum.common.TopicsCommon,isTopicAccessible,boolean,int;boolean
net.jforum.view.forum.common.TopicsCommon,notifyUsers,void,net.jforum.entities.Topic;net.jforum.entities.Post
net.jforum.view.forum.common.TopicsCommon,updateBoardStatus,void,net.jforum.entities.Topic;int;boolean;net.jforum.dao.TopicDAO;net.jforum.dao.ForumDAO
net.jforum.view.forum.common.TopicsCommon,deleteTopic,void,int;int;boolean
net.jforum.view.forum.common.UploadUtils,getExtension,java.lang.String,
net.jforum.view.forum.common.UploadUtils,getOriginalName,java.lang.String,
net.jforum.view.forum.common.UploadUtils,getBytes,byte[],
net.jforum.view.forum.common.UploadUtils,getMimeType,java.lang.String,
net.jforum.view.forum.common.UploadUtils,saveUploadedFile,void,java.lang.String
net.jforum.view.forum.common.UserCommon,saveUser,java.util.List<java.lang.String>,int
net.jforum.view.forum.common.UserCommon,checkForSpam,java.lang.String,java.lang.String;boolean
net.jforum.view.forum.common.UserCommon,handleAvatar,void,net.jforum.entities.User
net.jforum.view.forum.common.ViewCommon,contextToPagination,void,int;int;int
net.jforum.view.forum.common.ViewCommon,contextToLogin,java.lang.String,
net.jforum.view.forum.common.ViewCommon,contextToLogin,java.lang.String,java.lang.String
net.jforum.view.forum.common.ViewCommon,getStartPage,int,
net.jforum.view.forum.common.ViewCommon,getForumLink,java.lang.String,
net.jforum.view.forum.common.ViewCommon,toUtf8String,java.lang.String,java.lang.String
net.jforum.view.forum.common.ViewCommon,formatDate,java.lang.String,java.util.Date
net.jforum.view.forum.common.ViewCommon,formatDatePatternOnly,java.lang.String,java.util.Date
net.jforum.view.forum.common.ViewCommon,replaceAll,java.lang.String,java.lang.StringBuilder;java.lang.String;java.lang.String
net.jforum.view.forum.common.ViewCommon,prepareUserSignature,void,net.jforum.entities.User
net.jforum.view.forum.ForumAction,list,void,
net.jforum.view.forum.ForumAction,moderation,void,
net.jforum.view.forum.ForumAction,show,void,
net.jforum.view.forum.ForumAction,makeRedirect,java.lang.String,java.lang.String
net.jforum.view.forum.ForumAction,readAll,void,
net.jforum.view.forum.ForumAction,newMessages,void,
net.jforum.view.forum.ForumAction,approveMessages,void,
net.jforum.view.forum.ForumAction,banned,void,
net.jforum.view.forum.ForumAction,redirectLinkToShowAction,java.lang.String,int
net.jforum.view.forum.ForumAction,watchForum,void,
net.jforum.view.forum.ForumAction,unwatchForum,void,
net.jforum.view.forum.HottestTopicsAction,list,void,
net.jforum.view.forum.HottestTopicsAction,topics,java.util.List<net.jforum.entities.Topic>,
net.jforum.view.forum.HottestTopicsAction,showTopicsByUser,void,
net.jforum.view.forum.JSAction,list,void,
net.jforum.view.forum.KarmaAction,insert,void,
net.jforum.view.forum.KarmaAction,error,void,java.lang.String;net.jforum.entities.Post
net.jforum.view.forum.KarmaAction,urlToTopic,java.lang.String,net.jforum.entities.Post
net.jforum.view.forum.KarmaAction,list,void,
net.jforum.view.forum.ModerationAction,list,void,
net.jforum.view.forum.ModerationAction,showActivityLog,void,
net.jforum.view.forum.ModerationAction,doModeration,void,
net.jforum.view.forum.ModerationAction,moveTopic,void,
net.jforum.view.forum.ModerationAction,moderationDone,void,
net.jforum.view.forum.ModerationHelper,doModeration,int,java.lang.String
net.jforum.view.forum.ModerationHelper,saveModerationLog,void,net.jforum.entities.ModerationLog
net.jforum.view.forum.ModerationHelper,buildModerationLogFromRequest,net.jforum.entities.ModerationLog,
net.jforum.view.forum.ModerationHelper,doModeration,int,
net.jforum.view.forum.ModerationHelper,removeTopics,void,
net.jforum.view.forum.ModerationHelper,lockUnlockTopics,void,int
net.jforum.view.forum.ModerationHelper,moveTopics,void,
net.jforum.view.forum.ModerationHelper,moveTopicsSave,int,java.lang.String
net.jforum.view.forum.ModerationHelper,moderationDone,java.lang.String,java.lang.String
net.jforum.view.forum.ModerationHelper,denied,void,
net.jforum.view.forum.ModerationHelper,denied,void,java.lang.String
net.jforum.view.forum.PostAction,list,void,
net.jforum.view.forum.PostAction,preList,void,
net.jforum.view.forum.PostAction,vote,void,
net.jforum.view.forum.PostAction,listByUser,void,
net.jforum.view.forum.PostAction,review,void,
net.jforum.view.forum.PostAction,topicNotFound,void,
net.jforum.view.forum.PostAction,postNotFound,void,
net.jforum.view.forum.PostAction,replyOnly,void,
net.jforum.view.forum.PostAction,isReplyOnly,boolean,int
net.jforum.view.forum.PostAction,reply,void,
net.jforum.view.forum.PostAction,insert,void,
net.jforum.view.forum.PostAction,edit,void,
net.jforum.view.forum.PostAction,edit,void,boolean;net.jforum.entities.Post
net.jforum.view.forum.PostAction,quote,void,
net.jforum.view.forum.PostAction,validatePost,java.lang.String,net.jforum.entities.Post
net.jforum.view.forum.PostAction,editSave,void,
net.jforum.view.forum.PostAction,ensurePollMinimumOptions,boolean,net.jforum.entities.Post;net.jforum.entities.Poll
net.jforum.view.forum.PostAction,waitingModeration,void,
net.jforum.view.forum.PostAction,notModeratedYet,void,
net.jforum.view.forum.PostAction,insertSave,void,
net.jforum.view.forum.PostAction,startPage,int,net.jforum.entities.Topic;int
net.jforum.view.forum.PostAction,delete,void,
net.jforum.view.forum.PostAction,watch,void,net.jforum.dao.TopicDAO;int;int
net.jforum.view.forum.PostAction,watch,void,
net.jforum.view.forum.PostAction,unwatch,void,
net.jforum.view.forum.PostAction,downloadAttach,void,
net.jforum.view.forum.PostAction,cannotEdit,void,
net.jforum.view.forum.PostAction,topicLocked,void,
net.jforum.view.forum.PostAction,listSmilies,void,
net.jforum.view.forum.PostAction,isForumReadonly,boolean,int;boolean
net.jforum.view.forum.PostAction,anonymousPost,boolean,int
net.jforum.view.forum.PrivateMessageAction,inbox,void,
net.jforum.view.forum.PrivateMessageAction,sentbox,void,
net.jforum.view.forum.PrivateMessageAction,putTypes,void,
net.jforum.view.forum.PrivateMessageAction,send,void,
net.jforum.view.forum.PrivateMessageAction,sendTo,void,
net.jforum.view.forum.PrivateMessageAction,sendFormCommon,void,net.jforum.entities.User
net.jforum.view.forum.PrivateMessageAction,sendSave,void,
net.jforum.view.forum.PrivateMessageAction,findUser,void,
net.jforum.view.forum.PrivateMessageAction,read,void,
net.jforum.view.forum.PrivateMessageAction,review,void,
net.jforum.view.forum.PrivateMessageAction,delete,void,
net.jforum.view.forum.PrivateMessageAction,reply,void,
net.jforum.view.forum.PrivateMessageAction,quote,void,
net.jforum.view.forum.PrivateMessageAction,list,void,
net.jforum.view.forum.RecentTopicsAction,list,void,
net.jforum.view.forum.RecentTopicsAction,topics,java.util.List<net.jforum.entities.Topic>,int;int
net.jforum.view.forum.RecentTopicsAction,showTopicsByUser,void,
net.jforum.view.forum.RSSAction,forumTopics,void,
net.jforum.view.forum.RSSAction,topicPosts,void,
net.jforum.view.forum.RSSAction,recentTopics,void,
net.jforum.view.forum.RSSAction,hottestTopics,void,
net.jforum.view.forum.RSSAction,userPosts,void,
net.jforum.view.forum.RSSAction,removeUnauthorizedPosts,void,java.util.List<net.jforum.entities.Post>
net.jforum.view.forum.RSSAction,list,void,
net.jforum.view.forum.RSSAction,process,Template,net.jforum.context.RequestContext;net.jforum.context.ResponseContext;SimpleHash
net.jforum.view.forum.SearchAction,filters,void,
net.jforum.view.forum.SearchAction,newMessages,void,
net.jforum.view.forum.SearchAction,search,void,
net.jforum.view.forum.SearchAction,search,void,net.jforum.search.SearchOperation;net.jforum.search.SearchArgs
net.jforum.view.forum.SearchAction,buildSearchArgs,net.jforum.search.SearchArgs,
net.jforum.view.forum.SearchAction,setDateRange,void,net.jforum.search.SearchArgs;java.lang.String
net.jforum.view.forum.SearchAction,list,void,
net.jforum.view.forum.TopDownloadsAction,list,void,
net.jforum.view.forum.TopDownloadsAction,topDownloads,java.util.List<net.jforum.entities.TopDownloadInfo>,
net.jforum.view.forum.UserAction,canEdit,boolean,
net.jforum.view.forum.UserAction,edit,void,
net.jforum.view.forum.UserAction,editDone,void,
net.jforum.view.forum.UserAction,editSave,void,
net.jforum.view.forum.UserAction,registrationDisabled,void,
net.jforum.view.forum.UserAction,insert,void,boolean
net.jforum.view.forum.UserAction,insert,void,
net.jforum.view.forum.UserAction,acceptAgreement,void,
net.jforum.view.forum.UserAction,agreementContents,java.lang.String,
net.jforum.view.forum.UserAction,agreementAccepted,boolean,
net.jforum.view.forum.UserAction,insertSave,void,
net.jforum.view.forum.UserAction,activateAccount,void,
net.jforum.view.forum.UserAction,activateManual,void,
net.jforum.view.forum.UserAction,logNewRegisteredUserIn,void,int;net.jforum.entities.User
net.jforum.view.forum.UserAction,registrationComplete,void,
net.jforum.view.forum.UserAction,validateLogin,void,
net.jforum.view.forum.UserAction,buildSucessfulLoginRedirect,void,
net.jforum.view.forum.UserAction,validateLogin,void,net.jforum.context.RequestContext
net.jforum.view.forum.UserAction,hasBasicAuthentication,boolean,net.jforum.context.RequestContext
net.jforum.view.forum.UserAction,parseBasicAuthentication,boolean,
net.jforum.view.forum.UserAction,validateLogin,net.jforum.entities.User,java.lang.String;java.lang.String
net.jforum.view.forum.UserAction,profile,void,
net.jforum.view.forum.UserAction,userNotFound,void,
net.jforum.view.forum.UserAction,logout,void,
net.jforum.view.forum.UserAction,login,void,
net.jforum.view.forum.UserAction,lostPassword,void,
net.jforum.view.forum.UserAction,prepareLostPassword,net.jforum.entities.User,java.lang.String;java.lang.String
net.jforum.view.forum.UserAction,lostPasswordSend,void,
net.jforum.view.forum.UserAction,recoverPassword,void,
net.jforum.view.forum.UserAction,recoverPasswordValidate,void,
net.jforum.view.forum.UserAction,list,void,
net.jforum.view.forum.UserAction,listGroup,void,
net.jforum.view.forum.UserAction,searchKarma,void,
net.jforum.view.forum.UserAction,preparePagination,int,int
net.jforum.view.forum.UserAction,isValidReturnPath,boolean,
net.jforum.view.install.InstallAction,welcome,void,
net.jforum.view.install.InstallAction,checkLanguage,void,
net.jforum.view.install.InstallAction,getFromSession,java.lang.String,java.lang.String
net.jforum.view.install.InstallAction,error,void,
net.jforum.view.install.InstallAction,doInstall,void,
net.jforum.view.install.InstallAction,setupAutoCommit,void,java.sql.Connection
net.jforum.view.install.InstallAction,removeUserConfig,void,
net.jforum.view.install.InstallAction,finished,void,
net.jforum.view.install.InstallAction,fixModulesMapping,void,
